1000630526;24062
1000630626;24062
100334067;55004
100411075;24011
1005167853;42008
101015999;31040
101024597;31005
101024602;31005
1011131991;11001
1012219050;25110
1012459813;13014
1012552958;92094
1012552991;92141
1012611123;92006
1012611183;92006
1012611214;92006
1012611226;92006
1012611261;92006
1012611298;92006
1012611304;92006
1012611313;92006
1012611320;92006
1012626018;92006
1012626097;92006
1012773301;91030
1012773307;91030
1012773334;91030
1012809349;91030
1012809374;91030
1012809387;91030
1012809434;91034
1012809447;91030
1013404747;57081
1013404829;57081
1013589613;71022
1014446698;72004
1014688275;13016
1014689509;13016
101469900;62063
101469902;62063
101469906;62119
101473389;62063
101473392;62108
101473395;62063
101473397;62063
101473400;62063
101473407;62063
101476104;62063
101476110;62108
1014798158;63061
1014798160;63061
101481649;62051
1015125234;31022
1015161591;52011
1015164101;52011
1015167344;52011
1015167357;52011
1015173957;52011
1015196425;52011
1015196464;52011
101553620;71016
101553628;71016
101553656;71016
101553657;71016
101553672;71016
101559052;71016
101559063;71016
101559065;71016
101559067;71016
101559073;71016
101559075;71016
101559095;71016
101559104;71016
101562080;71016
101564856;71016
101581951;71016
1015874009;31005
1015874038;31005
1015874127;31005
1015874204;31005
101588054;71016
101588058;71016
101588059;71016
1015889012;92140
1015889015;92140
1015940248;44021
1015940250;44021
1015940254;44021
1015940264;44021
1015940273;44021
1016008690;24062
1016184833;72029
1016184891;72029
1016184917;72029
1016184931;72029
1017956521;11024
1017956581;11024
1017997356;72029
1018071670;12002
1018306206;92140
1018306483;92140
1018471375;11002
1018471452;11002
1018471550;11002
1018471557;11002
1018471612;11002
1018473622;72038
1018473625;72038
1018473629;72038
1018942860;71022
1019060094;71022
1019060493;71022
1019060520;71022
1019068680;34022
1019068690;34022
1019068712;34022
1019392756;31005
1019392784;31005
1019392921;31005
1019392929;31005
1019392997;31005
1019396622;31005
1019834211;31005
1019834344;31005
1019874823;31005
1019874931;31005
1019888298;31005
1019888357;31005
1019888359;31005
1019918627;34022
1019918786;34022
1019941202;31005
1019966247;31005
1019966322;31005
1019966343;31005
1019966367;31005
1019966391;31005
1019966402;31005
1019981823;31005
1019981830;31005
1019981835;31005
1019996941;31005
1019996980;31005
1020018694;31005
1020018697;31005
1020018713;31005
1020018726;31005
1020018743;31005
1020018769;31005
1020035948;31005
1020035951;31005
1020081886;13003
1020156637;31005
1020156953;31005
1020158638;31005
1020190993;31005
1020191176;31005
1020191183;31005
1020191244;31005
1020191267;31005
1020191332;31005
1020191351;31005
1020191370;31005
1020262068;31043
1020262078;31043
1020262129;31043
1020262152;31043
1020335091;31043
1020335315;31043
1020335363;31043
1020335420;31043
1020363745;31043
1020364182;31043
1020366780;53053
1020397771;31043
1020399264;31043
1020587771;31043
1020587930;31043
1020587993;31043
1020623987;31043
1020624288;31043
1020624334;31043
1020624561;31043
1020624925;31043
1020625004;31043
1020659617;31043
1020659733;31043
1020659901;31043
1020659947;31043
1020660004;31043
1020660207;31043
1020660518;31043
1020699287;31005
1020796264;31043
1020796303;31043
1020804130;31043
1020813193;31043
1020813206;31043
1020953897;54010
1020953974;54010
1021062623;54010
1021062672;54010
1021062706;54010
1021062773;54010
1021062782;54010
1021062792;54010
1021062809;54010
1021062877;54010
1021062982;54010
1021063191;54010
1021063314;54010
1021063350;54010
1021063424;54010
1021063450;54010
1021063453;54010
1021081890;54010
1021081906;33029
1021081931;54010
1021081959;54010
1021082063;54010
1021082134;54010
1021082186;54010
1021082213;54010
1021082262;54010
1021082270;33029
1021082278;54010
1021082348;54010
1021082423;54010
1021361702;31006
1021361719;31006
1021361762;31006
1021361792;31006
1021361808;31006
1021361821;31006
1021373950;31006
1021373998;31006
102274079;21008
102276320;21008
1023082507;71017
1023082631;71017
1023082924;71017
1023092965;31005
1023092993;31005
1023093046;31005
1023108974;31005
1023109077;31005
1023109080;31005
1023109186;31005
1023109190;31005
1023127065;64008
1023127137;64008
1023127335;64008
1023127349;64008
1023133735;85046
1023134111;85046
1023643642;31005
1023643965;31005
1023644034;31005
1023644941;31005
1023645038;31005
1023793781;52011
1023793860;52011
1023793972;52011
1023889371;24135
1023889402;24135
1024115930;52048
1024116045;52048
1024760064;13035
1025367288;31022
1025369032;31005
1025369213;31005
1025369232;31005
1025369253;31005
1025369521;31005
1025369774;31005
1025369775;31005
1025420375;31004
1025420968;31004
1025420997;31004
1026283729;34022
1026283992;34022
1026297613;55010
1026326220;31022
1026364214;24062
1026364428;24062
1026389525;91030
1026389905;91030
1026405874;36008
1026433354;31004
1026433586;31004
1026433658;31004
1026433669;31004
1026433673;31004
1026433722;31004
1026433772;31004
1026433787;31004
1026469831;31004
1026469873;31004
1026630958;31004
1026630985;31004
1026631023;31004
1026631177;31004
1026631199;31004
1026652585;31004
1026693474;91034
1026713074;31004
1026713104;31004
1026713501;31004
1026713517;31004
1026726564;31004
1026732120;13016
1026764216;91030
1026764246;91030
1027178929;63084
1027829110;52022
1027829167;52022
1027830191;52022
1027831138;52022
1028433753;35029
1028565446;35029
1028693056;52075
1028693084;52075
1029634253;91030
1029677406;24020
1029735524;35029
1030162471;13008
1030162512;13008
1030298686;56011
1030298690;56011
1030298698;56011
1030311932;52010
1030311960;56087
1030312028;56087
1030312079;52010
1030312102;52010
1030312114;52010
1030312116;52010
1030312130;52043
1030312223;52010
1030312297;52043
1030312304;56087
1030322390;52010
1030322477;52010
1030661547;52022
1030661559;56001
1030661892;52022
1030662017;56001
1030662050;56001
1030662156;56001
1030662251;56001
1030686319;62060
1030686320;62119
1030686321;62060
1030686323;62119
1030686329;62060
1030686332;62119
1030686336;62060
1030686337;62060
1030686338;62060
1030686339;62060
1030686340;62060
1030686341;62060
1030939970;56001
1030941433;56001
1030942202;56001
1031046996;62009
1031046997;64063
1031046998;62009
1031047011;64063
1031047012;62009
1031047021;64063
1031047027;62009
1031047033;64063
1032132268;57081
1032198788;57081
1032199089;57081
1032199335;57081
1032285728;33011
1032285816;33011
1032915946;54007
1033022468;84029
1033022582;84029
1033053455;34022
1033053697;34022
1033053828;34022
1033062053;34022
1033119026;34023
1033153227;62022
1033232883;13025
1033723766;45059
1033723809;45059
1033723830;45059
1033723847;45059
1033723856;45059
1033871931;52011
1033871937;52011
1033871940;52011
1033871944;52011
1033871946;52011
1033871947;52011
1033871950;52011
1033871952;52011
